id,channel_idx,channel_name,region,timepoint,time_sec,community
73,0,FP1-F7,frontal,73,0.2852,0
74,0,FP1-F7,frontal,74,0.2891,0
75,0,FP1-F7,frontal,75,0.293,0
76,0,FP1-F7,frontal,76,0.2969,0
77,0,FP1-F7,frontal,77,0.3008,0
78,0,FP1-F7,frontal,78,0.3047,0
79,0,FP1-F7,frontal,79,0.3086,0
80,0,FP1-F7,frontal,80,0.3125,0
81,0,FP1-F7,frontal,81,0.3164,0
82,0,FP1-F7,frontal,82,0.3203,0
83,0,FP1-F7,frontal,83,0.3242,0
84,0,FP1-F7,frontal,84,0.3281,0
85,0,FP1-F7,frontal,85,0.332,0
86,0,FP1-F7,frontal,86,0.3359,0
87,0,FP1-F7,frontal,87,0.3398,0
88,0,FP1-F7,frontal,88,0.3438,0
89,0,FP1-F7,frontal,89,0.3477,0
90,0,FP1-F7,frontal,90,0.3516,0
91,0,FP1-F7,frontal,91,0.3555,0
92,0,FP1-F7,frontal,92,0.3594,0
93,0,FP1-F7,frontal,93,0.3633,0
94,0,FP1-F7,frontal,94,0.3672,0
95,0,FP1-F7,frontal,95,0.3711,0
96,0,FP1-F7,frontal,96,0.375,0
97,0,FP1-F7,frontal,97,0.3789,0
98,0,FP1-F7,frontal,98,0.3828,0
99,0,FP1-F7,frontal,99,0.3867,0
100,0,FP1-F7,frontal,100,0.3906,0
101,0,FP1-F7,frontal,101,0.3945,0
102,0,FP1-F7,frontal,102,0.3984,0
103,0,FP1-F7,frontal,103,0.4023,0
104,0,FP1-F7,frontal,104,0.4062,0
105,0,FP1-F7,frontal,105,0.4102,0
106,0,FP1-F7,frontal,106,0.4141,0
107,0,FP1-F7,frontal,107,0.418,0
108,0,FP1-F7,frontal,108,0.4219,0
109,0,FP1-F7,frontal,109,0.4258,0
110,0,FP1-F7,frontal,110,0.4297,0
111,0,FP1-F7,frontal,111,0.4336,0
112,0,FP1-F7,frontal,112,0.4375,0
113,0,FP1-F7,frontal,113,0.4414,0
114,0,FP1-F7,frontal,114,0.4453,0
115,0,FP1-F7,frontal,115,0.4492,0
116,0,FP1-F7,frontal,116,0.4531,0
117,0,FP1-F7,frontal,117,0.457,0
118,0,FP1-F7,frontal,118,0.4609,0
119,0,FP1-F7,frontal,119,0.4648,0
120,0,FP1-F7,frontal,120,0.4688,0
121,0,FP1-F7,frontal,121,0.4727,0
122,0,FP1-F7,frontal,122,0.4766,0
123,0,FP1-F7,frontal,123,0.4805,0
124,0,FP1-F7,frontal,124,0.4844,0
125,0,FP1-F7,frontal,125,0.4883,0
126,0,FP1-F7,frontal,126,0.4922,0
127,0,FP1-F7,frontal,127,0.4961,0
128,0,FP1-F7,frontal,128,0.5,0
129,0,FP1-F7,frontal,129,0.5039,0
130,0,FP1-F7,frontal,130,0.5078,0
131,0,FP1-F7,frontal,131,0.5117,0
132,0,FP1-F7,frontal,132,0.5156,0
133,0,FP1-F7,frontal,133,0.5195,0
134,0,FP1-F7,frontal,134,0.5234,0
135,0,FP1-F7,frontal,135,0.5273,0
136,0,FP1-F7,frontal,136,0.5312,0
137,0,FP1-F7,frontal,137,0.5352,0
138,0,FP1-F7,frontal,138,0.5391,0
139,0,FP1-F7,frontal,139,0.543,0
140,0,FP1-F7,frontal,140,0.5469,0
141,0,FP1-F7,frontal,141,0.5508,0
142,0,FP1-F7,frontal,142,0.5547,0
143,0,FP1-F7,frontal,143,0.5586,0
144,0,FP1-F7,frontal,144,0.5625,0
145,0,FP1-F7,frontal,145,0.5664,0
146,0,FP1-F7,frontal,146,0.5703,0
147,0,FP1-F7,frontal,147,0.5742,0
148,0,FP1-F7,frontal,148,0.5781,0
149,0,FP1-F7,frontal,149,0.582,0
150,0,FP1-F7,frontal,150,0.5859,0
151,0,FP1-F7,frontal,151,0.5898,0
152,0,FP1-F7,frontal,152,0.5938,0
153,0,FP1-F7,frontal,153,0.5977,0
154,0,FP1-F7,frontal,154,0.6016,0
155,0,FP1-F7,frontal,155,0.6055,0
156,0,FP1-F7,frontal,156,0.6094,0
157,0,FP1-F7,frontal,157,0.6133,0
158,0,FP1-F7,frontal,158,0.6172,0
159,0,FP1-F7,frontal,159,0.6211,0
160,0,FP1-F7,frontal,160,0.625,0
161,0,FP1-F7,frontal,161,0.6289,0
162,0,FP1-F7,frontal,162,0.6328,0
163,0,FP1-F7,frontal,163,0.6367,0
164,0,FP1-F7,frontal,164,0.6406,0
165,0,FP1-F7,frontal,165,0.6445,0
166,0,FP1-F7,frontal,166,0.6484,0
167,0,FP1-F7,frontal,167,0.6523,0
168,0,FP1-F7,frontal,168,0.6562,0
169,0,FP1-F7,frontal,169,0.6602,0
170,0,FP1-F7,frontal,170,0.6641,0
171,0,FP1-F7,frontal,171,0.668,0
172,0,FP1-F7,frontal,172,0.6719,0
173,0,FP1-F7,frontal,173,0.6758,0
174,0,FP1-F7,frontal,174,0.6797,0
175,0,FP1-F7,frontal,175,0.6836,0
176,0,FP1-F7,frontal,176,0.6875,0
177,0,FP1-F7,frontal,177,0.6914,0
178,0,FP1-F7,frontal,178,0.6953,0
179,0,FP1-F7,frontal,179,0.6992,0
180,0,FP1-F7,frontal,180,0.7031,0
181,0,FP1-F7,frontal,181,0.707,0
182,0,FP1-F7,frontal,182,0.7109,0
183,0,FP1-F7,frontal,183,0.7148,0
184,0,FP1-F7,frontal,184,0.7188,0
185,0,FP1-F7,frontal,185,0.7227,0
186,0,FP1-F7,frontal,186,0.7266,0
187,0,FP1-F7,frontal,187,0.7305,0
188,0,FP1-F7,frontal,188,0.7344,0
189,0,FP1-F7,frontal,189,0.7383,0
190,0,FP1-F7,frontal,190,0.7422,0
191,0,FP1-F7,frontal,191,0.7461,0
192,0,FP1-F7,frontal,192,0.75,0
193,0,FP1-F7,frontal,193,0.7539,0
194,0,FP1-F7,frontal,194,0.7578,0
195,0,FP1-F7,frontal,195,0.7617,0
196,0,FP1-F7,frontal,196,0.7656,0
197,0,FP1-F7,frontal,197,0.7695,0
198,0,FP1-F7,frontal,198,0.7734,0
199,0,FP1-F7,frontal,199,0.7773,0
200,0,FP1-F7,frontal,200,0.7812,0
201,0,FP1-F7,frontal,201,0.7852,0
202,0,FP1-F7,frontal,202,0.7891,0
203,0,FP1-F7,frontal,203,0.793,0
204,0,FP1-F7,frontal,204,0.7969,0
205,0,FP1-F7,frontal,205,0.8008,0
206,0,FP1-F7,frontal,206,0.8047,0
207,0,FP1-F7,frontal,207,0.8086,0
208,0,FP1-F7,frontal,208,0.8125,0
209,0,FP1-F7,frontal,209,0.8164,0
210,0,FP1-F7,frontal,210,0.8203,0
211,0,FP1-F7,frontal,211,0.8242,0
212,0,FP1-F7,frontal,212,0.8281,0
213,0,FP1-F7,frontal,213,0.832,0
214,0,FP1-F7,frontal,214,0.8359,0
215,0,FP1-F7,frontal,215,0.8398,0
216,0,FP1-F7,frontal,216,0.8438,0
217,0,FP1-F7,frontal,217,0.8477,0
218,0,FP1-F7,frontal,218,0.8516,0
219,0,FP1-F7,frontal,219,0.8555,0
220,0,FP1-F7,frontal,220,0.8594,0
221,0,FP1-F7,frontal,221,0.8633,0
222,0,FP1-F7,frontal,222,0.8672,0
223,0,FP1-F7,frontal,223,0.8711,0
224,0,FP1-F7,frontal,224,0.875,0
225,0,FP1-F7,frontal,225,0.8789,0
226,0,FP1-F7,frontal,226,0.8828,0
227,0,FP1-F7,frontal,227,0.8867,0
228,0,FP1-F7,frontal,228,0.8906,0
229,0,FP1-F7,frontal,229,0.8945,0
230,0,FP1-F7,frontal,230,0.8984,0
231,0,FP1-F7,frontal,231,0.9023,0
232,0,FP1-F7,frontal,232,0.9062,0
233,0,FP1-F7,frontal,233,0.9102,0
234,0,FP1-F7,frontal,234,0.9141,0
235,0,FP1-F7,frontal,235,0.918,0
236,0,FP1-F7,frontal,236,0.9219,0
237,0,FP1-F7,frontal,237,0.9258,0
238,0,FP1-F7,frontal,238,0.9297,0
239,0,FP1-F7,frontal,239,0.9336,0
240,0,FP1-F7,frontal,240,0.9375,0
241,0,FP1-F7,frontal,241,0.9414,0
242,0,FP1-F7,frontal,242,0.9453,0
243,0,FP1-F7,frontal,243,0.9492,0
244,0,FP1-F7,frontal,244,0.9531,0
245,0,FP1-F7,frontal,245,0.957,0
246,0,FP1-F7,frontal,246,0.9609,0
247,0,FP1-F7,frontal,247,0.9648,0
248,0,FP1-F7,frontal,248,0.9688,0
249,0,FP1-F7,frontal,249,0.9727,0
250,0,FP1-F7,frontal,250,0.9766,0
251,0,FP1-F7,frontal,251,0.9805,0
252,0,FP1-F7,frontal,252,0.9844,0
253,0,FP1-F7,frontal,253,0.9883,0
254,0,FP1-F7,frontal,254,0.9922,0
255,0,FP1-F7,frontal,255,0.9961,0
256,0,FP1-F7,frontal,256,1.0,0
257,0,FP1-F7,frontal,257,1.0039,0
258,0,FP1-F7,frontal,258,1.0078,0
259,0,FP1-F7,frontal,259,1.0117,0
260,0,FP1-F7,frontal,260,1.0156,0
261,0,FP1-F7,frontal,261,1.0195,0
262,0,FP1-F7,frontal,262,1.0234,0
263,0,FP1-F7,frontal,263,1.0273,0
264,0,FP1-F7,frontal,264,1.0312,0
265,0,FP1-F7,frontal,265,1.0352,0
266,0,FP1-F7,frontal,266,1.0391,0
267,0,FP1-F7,frontal,267,1.043,0
268,0,FP1-F7,frontal,268,1.0469,0
269,0,FP1-F7,frontal,269,1.0508,0
270,0,FP1-F7,frontal,270,1.0547,0
271,0,FP1-F7,frontal,271,1.0586,0
272,0,FP1-F7,frontal,272,1.0625,0
273,0,FP1-F7,frontal,273,1.0664,0
274,0,FP1-F7,frontal,274,1.0703,0
275,0,FP1-F7,frontal,275,1.0742,0
276,0,FP1-F7,frontal,276,1.0781,0
277,0,FP1-F7,frontal,277,1.082,0
278,0,FP1-F7,frontal,278,1.0859,0
279,0,FP1-F7,frontal,279,1.0898,0
280,0,FP1-F7,frontal,280,1.0938,0
281,0,FP1-F7,frontal,281,1.0977,0
282,0,FP1-F7,frontal,282,1.1016,0
283,0,FP1-F7,frontal,283,1.1055,0
284,0,FP1-F7,frontal,284,1.1094,0
285,0,FP1-F7,frontal,285,1.1133,0
286,0,FP1-F7,frontal,286,1.1172,0
287,0,FP1-F7,frontal,287,1.1211,0
288,0,FP1-F7,frontal,288,1.125,0
289,0,FP1-F7,frontal,289,1.1289,0
290,0,FP1-F7,frontal,290,1.1328,0
291,0,FP1-F7,frontal,291,1.1367,0
292,0,FP1-F7,frontal,292,1.1406,0
293,0,FP1-F7,frontal,293,1.1445,0
294,0,FP1-F7,frontal,294,1.1484,0
295,0,FP1-F7,frontal,295,1.1523,0
296,0,FP1-F7,frontal,296,1.1562,0
297,0,FP1-F7,frontal,297,1.1602,0
298,0,FP1-F7,frontal,298,1.1641,0
299,0,FP1-F7,frontal,299,1.168,0
300,0,FP1-F7,frontal,300,1.1719,0
301,0,FP1-F7,frontal,301,1.1758,0
302,0,FP1-F7,frontal,302,1.1797,0
303,0,FP1-F7,frontal,303,1.1836,0
304,0,FP1-F7,frontal,304,1.1875,0
305,0,FP1-F7,frontal,305,1.1914,0
306,0,FP1-F7,frontal,306,1.1953,0
307,0,FP1-F7,frontal,307,1.1992,0
308,0,FP1-F7,frontal,308,1.2031,0
309,0,FP1-F7,frontal,309,1.207,0
310,0,FP1-F7,frontal,310,1.2109,0
311,0,FP1-F7,frontal,311,1.2148,0
312,0,FP1-F7,frontal,312,1.2188,0
313,0,FP1-F7,frontal,313,1.2227,0
314,0,FP1-F7,frontal,314,1.2266,0
315,0,FP1-F7,frontal,315,1.2305,0
316,0,FP1-F7,frontal,316,1.2344,0
317,0,FP1-F7,frontal,317,1.2383,0
318,0,FP1-F7,frontal,318,1.2422,0
319,0,FP1-F7,frontal,319,1.2461,0
320,0,FP1-F7,frontal,320,1.25,0
321,0,FP1-F7,frontal,321,1.2539,0
322,0,FP1-F7,frontal,322,1.2578,0
323,0,FP1-F7,frontal,323,1.2617,0
324,0,FP1-F7,frontal,324,1.2656,0
325,0,FP1-F7,frontal,325,1.2695,0
326,0,FP1-F7,frontal,326,1.2734,0
327,0,FP1-F7,frontal,327,1.2773,0
328,0,FP1-F7,frontal,328,1.2812,0
329,0,FP1-F7,frontal,329,1.2852,0
330,0,FP1-F7,frontal,330,1.2891,0
331,0,FP1-F7,frontal,331,1.293,0
332,0,FP1-F7,frontal,332,1.2969,0
333,0,FP1-F7,frontal,333,1.3008,0
334,0,FP1-F7,frontal,334,1.3047,0
335,0,FP1-F7,frontal,335,1.3086,0
336,0,FP1-F7,frontal,336,1.3125,0
337,0,FP1-F7,frontal,337,1.3164,0
338,0,FP1-F7,frontal,338,1.3203,0
339,0,FP1-F7,frontal,339,1.3242,0
340,0,FP1-F7,frontal,340,1.3281,0
341,0,FP1-F7,frontal,341,1.332,0
342,0,FP1-F7,frontal,342,1.3359,0
343,0,FP1-F7,frontal,343,1.3398,0
344,0,FP1-F7,frontal,344,1.3438,0
345,0,FP1-F7,frontal,345,1.3477,0
346,0,FP1-F7,frontal,346,1.3516,0
347,0,FP1-F7,frontal,347,1.3555,0
348,0,FP1-F7,frontal,348,1.3594,0
349,0,FP1-F7,frontal,349,1.3633,0
350,0,FP1-F7,frontal,350,1.3672,0
351,0,FP1-F7,frontal,351,1.3711,0
352,0,FP1-F7,frontal,352,1.375,0
353,0,FP1-F7,frontal,353,1.3789,0
354,0,FP1-F7,frontal,354,1.3828,0
355,0,FP1-F7,frontal,355,1.3867,0
356,0,FP1-F7,frontal,356,1.3906,0
357,0,FP1-F7,frontal,357,1.3945,0
358,0,FP1-F7,frontal,358,1.3984,0
359,0,FP1-F7,frontal,359,1.4023,0
360,0,FP1-F7,frontal,360,1.4062,0
361,0,FP1-F7,frontal,361,1.4102,0
362,0,FP1-F7,frontal,362,1.4141,0
363,0,FP1-F7,frontal,363,1.418,0
364,0,FP1-F7,frontal,364,1.4219,0
365,0,FP1-F7,frontal,365,1.4258,0
366,0,FP1-F7,frontal,366,1.4297,0
367,0,FP1-F7,frontal,367,1.4336,0
368,0,FP1-F7,frontal,368,1.4375,0
369,0,FP1-F7,frontal,369,1.4414,0
370,0,FP1-F7,frontal,370,1.4453,0
371,0,FP1-F7,frontal,371,1.4492,0
372,0,FP1-F7,frontal,372,1.4531,0
373,0,FP1-F7,frontal,373,1.457,0
374,0,FP1-F7,frontal,374,1.4609,0
375,0,FP1-F7,frontal,375,1.4648,0
376,0,FP1-F7,frontal,376,1.4688,0
377,0,FP1-F7,frontal,377,1.4727,0
378,0,FP1-F7,frontal,378,1.4766,0
379,0,FP1-F7,frontal,379,1.4805,0
380,0,FP1-F7,frontal,380,1.4844,0
381,0,FP1-F7,frontal,381,1.4883,0
382,0,FP1-F7,frontal,382,1.4922,0
383,0,FP1-F7,frontal,383,1.4961,0
384,0,FP1-F7,frontal,384,1.5,0
385,0,FP1-F7,frontal,385,1.5039,0
386,0,FP1-F7,frontal,386,1.5078,0
387,0,FP1-F7,frontal,387,1.5117,0
388,0,FP1-F7,frontal,388,1.5156,0
389,0,FP1-F7,frontal,389,1.5195,0
390,0,FP1-F7,frontal,390,1.5234,0
391,0,FP1-F7,frontal,391,1.5273,0
392,0,FP1-F7,frontal,392,1.5312,0
393,0,FP1-F7,frontal,393,1.5352,0
394,0,FP1-F7,frontal,394,1.5391,0
395,0,FP1-F7,frontal,395,1.543,0
396,0,FP1-F7,frontal,396,1.5469,0
397,0,FP1-F7,frontal,397,1.5508,0
398,0,FP1-F7,frontal,398,1.5547,0
399,0,FP1-F7,frontal,399,1.5586,0
400,0,FP1-F7,frontal,400,1.5625,0
401,0,FP1-F7,frontal,401,1.5664,0
402,0,FP1-F7,frontal,402,1.5703,0
403,0,FP1-F7,frontal,403,1.5742,0
404,0,FP1-F7,frontal,404,1.5781,0
405,0,FP1-F7,frontal,405,1.582,0
406,0,FP1-F7,frontal,406,1.5859,0
407,0,FP1-F7,frontal,407,1.5898,0
408,0,FP1-F7,frontal,408,1.5938,0
409,0,FP1-F7,frontal,409,1.5977,0
410,0,FP1-F7,frontal,410,1.6016,0
411,0,FP1-F7,frontal,411,1.6055,0
412,0,FP1-F7,frontal,412,1.6094,0
413,0,FP1-F7,frontal,413,1.6133,0
414,0,FP1-F7,frontal,414,1.6172,0
415,0,FP1-F7,frontal,415,1.6211,0
416,0,FP1-F7,frontal,416,1.625,0
417,0,FP1-F7,frontal,417,1.6289,0
418,0,FP1-F7,frontal,418,1.6328,0
419,0,FP1-F7,frontal,419,1.6367,0
420,0,FP1-F7,frontal,420,1.6406,0
421,0,FP1-F7,frontal,421,1.6445,0
422,0,FP1-F7,frontal,422,1.6484,0
423,0,FP1-F7,frontal,423,1.6523,0
424,0,FP1-F7,frontal,424,1.6562,0
425,0,FP1-F7,frontal,425,1.6602,0
426,0,FP1-F7,frontal,426,1.6641,0
427,0,FP1-F7,frontal,427,1.668,0
428,0,FP1-F7,frontal,428,1.6719,0
429,0,FP1-F7,frontal,429,1.6758,0
430,0,FP1-F7,frontal,430,1.6797,0
431,0,FP1-F7,frontal,431,1.6836,0
432,0,FP1-F7,frontal,432,1.6875,0
433,0,FP1-F7,frontal,433,1.6914,0
434,0,FP1-F7,frontal,434,1.6953,0
435,0,FP1-F7,frontal,435,1.6992,0
436,0,FP1-F7,frontal,436,1.7031,0
437,0,FP1-F7,frontal,437,1.707,0
438,0,FP1-F7,frontal,438,1.7109,0
439,0,FP1-F7,frontal,439,1.7148,0
440,0,FP1-F7,frontal,440,1.7188,0
441,0,FP1-F7,frontal,441,1.7227,0
442,0,FP1-F7,frontal,442,1.7266,0
443,0,FP1-F7,frontal,443,1.7305,0
444,0,FP1-F7,frontal,444,1.7344,0
445,0,FP1-F7,frontal,445,1.7383,0
446,0,FP1-F7,frontal,446,1.7422,0
447,0,FP1-F7,frontal,447,1.7461,0
448,0,FP1-F7,frontal,448,1.75,0
449,0,FP1-F7,frontal,449,1.7539,0
450,0,FP1-F7,frontal,450,1.7578,0
451,0,FP1-F7,frontal,451,1.7617,0
452,0,FP1-F7,frontal,452,1.7656,0
453,0,FP1-F7,frontal,453,1.7695,0
454,0,FP1-F7,frontal,454,1.7734,0
455,0,FP1-F7,frontal,455,1.7773,0
456,0,FP1-F7,frontal,456,1.7812,0
457,0,FP1-F7,frontal,457,1.7852,0
458,0,FP1-F7,frontal,458,1.7891,0
459,0,FP1-F7,frontal,459,1.793,0
460,0,FP1-F7,frontal,460,1.7969,0
461,0,FP1-F7,frontal,461,1.8008,0
462,0,FP1-F7,frontal,462,1.8047,0
463,0,FP1-F7,frontal,463,1.8086,0
464,0,FP1-F7,frontal,464,1.8125,0
465,0,FP1-F7,frontal,465,1.8164,0
466,0,FP1-F7,frontal,466,1.8203,0
467,0,FP1-F7,frontal,467,1.8242,0
468,0,FP1-F7,frontal,468,1.8281,0
469,0,FP1-F7,frontal,469,1.832,0
470,0,FP1-F7,frontal,470,1.8359,0
471,0,FP1-F7,frontal,471,1.8398,0
472,0,FP1-F7,frontal,472,1.8438,0
473,0,FP1-F7,frontal,473,1.8477,0
474,0,FP1-F7,frontal,474,1.8516,0
475,0,FP1-F7,frontal,475,1.8555,0
476,0,FP1-F7,frontal,476,1.8594,0
477,0,FP1-F7,frontal,477,1.8633,0
478,0,FP1-F7,frontal,478,1.8672,0
479,0,FP1-F7,frontal,479,1.8711,0
480,0,FP1-F7,frontal,480,1.875,0
481,0,FP1-F7,frontal,481,1.8789,0
482,0,FP1-F7,frontal,482,1.8828,0
483,0,FP1-F7,frontal,483,1.8867,0
484,0,FP1-F7,frontal,484,1.8906,0
485,0,FP1-F7,frontal,485,1.8945,0
486,0,FP1-F7,frontal,486,1.8984,0
487,0,FP1-F7,frontal,487,1.9023,0
488,0,FP1-F7,frontal,488,1.9062,0
489,0,FP1-F7,frontal,489,1.9102,0
490,0,FP1-F7,frontal,490,1.9141,0
491,0,FP1-F7,frontal,491,1.918,0
492,0,FP1-F7,frontal,492,1.9219,0
493,0,FP1-F7,frontal,493,1.9258,0
494,0,FP1-F7,frontal,494,1.9297,0
495,0,FP1-F7,frontal,495,1.9336,0
496,0,FP1-F7,frontal,496,1.9375,0
497,0,FP1-F7,frontal,497,1.9414,0
498,0,FP1-F7,frontal,498,1.9453,0
499,0,FP1-F7,frontal,499,1.9492,0
500,0,FP1-F7,frontal,500,1.9531,0
501,0,FP1-F7,frontal,501,1.957,0
502,0,FP1-F7,frontal,502,1.9609,0
503,0,FP1-F7,frontal,503,1.9648,0
504,0,FP1-F7,frontal,504,1.9688,0
505,0,FP1-F7,frontal,505,1.9727,0
506,0,FP1-F7,frontal,506,1.9766,0
507,0,FP1-F7,frontal,507,1.9805,0
508,0,FP1-F7,frontal,508,1.9844,0
509,0,FP1-F7,frontal,509,1.9883,0
510,0,FP1-F7,frontal,510,1.9922,0
511,0,FP1-F7,frontal,511,1.9961,0
512,0,FP1-F7,frontal,512,2.0,0
513,0,FP1-F7,frontal,513,2.0039,0
514,0,FP1-F7,frontal,514,2.0078,0
515,0,FP1-F7,frontal,515,2.0117,0
516,0,FP1-F7,frontal,516,2.0156,0
517,0,FP1-F7,frontal,517,2.0195,0
518,0,FP1-F7,frontal,518,2.0234,0
519,0,FP1-F7,frontal,519,2.0273,0
520,0,FP1-F7,frontal,520,2.0312,0
521,0,FP1-F7,frontal,521,2.0352,0
522,0,FP1-F7,frontal,522,2.0391,0
523,0,FP1-F7,frontal,523,2.043,0
524,0,FP1-F7,frontal,524,2.0469,0
525,0,FP1-F7,frontal,525,2.0508,0
526,0,FP1-F7,frontal,526,2.0547,0
527,0,FP1-F7,frontal,527,2.0586,0
528,0,FP1-F7,frontal,528,2.0625,0
529,0,FP1-F7,frontal,529,2.0664,0
530,0,FP1-F7,frontal,530,2.0703,0
531,0,FP1-F7,frontal,531,2.0742,0
532,0,FP1-F7,frontal,532,2.0781,0
533,0,FP1-F7,frontal,533,2.082,0
534,0,FP1-F7,frontal,534,2.0859,0
535,0,FP1-F7,frontal,535,2.0898,0
536,0,FP1-F7,frontal,536,2.0938,0
537,0,FP1-F7,frontal,537,2.0977,0
538,0,FP1-F7,frontal,538,2.1016,0
539,0,FP1-F7,frontal,539,2.1055,0
540,0,FP1-F7,frontal,540,2.1094,0
541,0,FP1-F7,frontal,541,2.1133,0
542,0,FP1-F7,frontal,542,2.1172,0
543,0,FP1-F7,frontal,543,2.1211,0
544,0,FP1-F7,frontal,544,2.125,0
545,0,FP1-F7,frontal,545,2.1289,0
546,0,FP1-F7,frontal,546,2.1328,0
547,0,FP1-F7,frontal,547,2.1367,0
548,0,FP1-F7,frontal,548,2.1406,0
549,0,FP1-F7,frontal,549,2.1445,0
550,0,FP1-F7,frontal,550,2.1484,0
551,0,FP1-F7,frontal,551,2.1523,0
552,0,FP1-F7,frontal,552,2.1562,0
553,0,FP1-F7,frontal,553,2.1602,0
554,0,FP1-F7,frontal,554,2.1641,0
555,0,FP1-F7,frontal,555,2.168,0
556,0,FP1-F7,frontal,556,2.1719,0
557,0,FP1-F7,frontal,557,2.1758,0
558,0,FP1-F7,frontal,558,2.1797,0
559,0,FP1-F7,frontal,559,2.1836,0
560,0,FP1-F7,frontal,560,2.1875,0
561,0,FP1-F7,frontal,561,2.1914,0
562,0,FP1-F7,frontal,562,2.1953,0
563,0,FP1-F7,frontal,563,2.1992,0
564,0,FP1-F7,frontal,564,2.2031,0
565,0,FP1-F7,frontal,565,2.207,0
566,0,FP1-F7,frontal,566,2.2109,0
567,0,FP1-F7,frontal,567,2.2148,0
568,0,FP1-F7,frontal,568,2.2188,0
569,0,FP1-F7,frontal,569,2.2227,0
570,0,FP1-F7,frontal,570,2.2266,0
571,0,FP1-F7,frontal,571,2.2305,0
572,0,FP1-F7,frontal,572,2.2344,0
573,0,FP1-F7,frontal,573,2.2383,0
574,0,FP1-F7,frontal,574,2.2422,0
575,0,FP1-F7,frontal,575,2.2461,0
576,0,FP1-F7,frontal,576,2.25,0
577,0,FP1-F7,frontal,577,2.2539,0
578,0,FP1-F7,frontal,578,2.2578,0
579,0,FP1-F7,frontal,579,2.2617,0
580,0,FP1-F7,frontal,580,2.2656,0
581,0,FP1-F7,frontal,581,2.2695,0
582,0,FP1-F7,frontal,582,2.2734,0
