id,channel_idx,channel_name,region,timepoint,time_sec,community
4155,0,FP1-F7,frontal,4155,16.2305,1
4156,0,FP1-F7,frontal,4156,16.2344,1
4157,0,FP1-F7,frontal,4157,16.2383,1
4158,0,FP1-F7,frontal,4158,16.2422,1
4159,0,FP1-F7,frontal,4159,16.2461,1
4160,0,FP1-F7,frontal,4160,16.25,1
4161,0,FP1-F7,frontal,4161,16.2539,1
4162,0,FP1-F7,frontal,4162,16.2578,1
4163,0,FP1-F7,frontal,4163,16.2617,1
4164,0,FP1-F7,frontal,4164,16.2656,1
4165,0,FP1-F7,frontal,4165,16.2695,1
4166,0,FP1-F7,frontal,4166,16.2734,1
4167,0,FP1-F7,frontal,4167,16.2773,1
4168,0,FP1-F7,frontal,4168,16.2812,1
4169,0,FP1-F7,frontal,4169,16.2852,1
4170,0,FP1-F7,frontal,4170,16.2891,1
4171,0,FP1-F7,frontal,4171,16.293,1
4172,0,FP1-F7,frontal,4172,16.2969,1
4173,0,FP1-F7,frontal,4173,16.3008,1
4174,0,FP1-F7,frontal,4174,16.3047,1
4175,0,FP1-F7,frontal,4175,16.3086,1
4176,0,FP1-F7,frontal,4176,16.3125,1
4177,0,FP1-F7,frontal,4177,16.3164,1
4178,0,FP1-F7,frontal,4178,16.3203,1
4179,0,FP1-F7,frontal,4179,16.3242,1
4180,0,FP1-F7,frontal,4180,16.3281,1
4181,0,FP1-F7,frontal,4181,16.332,1
4182,0,FP1-F7,frontal,4182,16.3359,1
4183,0,FP1-F7,frontal,4183,16.3398,1
4184,0,FP1-F7,frontal,4184,16.3438,1
4185,0,FP1-F7,frontal,4185,16.3477,1
4186,0,FP1-F7,frontal,4186,16.3516,1
4187,0,FP1-F7,frontal,4187,16.3555,1
4188,0,FP1-F7,frontal,4188,16.3594,1
4189,0,FP1-F7,frontal,4189,16.3633,1
4190,0,FP1-F7,frontal,4190,16.3672,1
4191,0,FP1-F7,frontal,4191,16.3711,1
4192,0,FP1-F7,frontal,4192,16.375,1
4193,0,FP1-F7,frontal,4193,16.3789,1
4194,0,FP1-F7,frontal,4194,16.3828,1
4195,0,FP1-F7,frontal,4195,16.3867,1
4196,0,FP1-F7,frontal,4196,16.3906,1
4197,0,FP1-F7,frontal,4197,16.3945,1
4198,0,FP1-F7,frontal,4198,16.3984,1
4199,0,FP1-F7,frontal,4199,16.4023,1
4200,0,FP1-F7,frontal,4200,16.4062,1
4201,0,FP1-F7,frontal,4201,16.4102,1
4202,0,FP1-F7,frontal,4202,16.4141,1
4203,0,FP1-F7,frontal,4203,16.418,1
4204,0,FP1-F7,frontal,4204,16.4219,1
4205,0,FP1-F7,frontal,4205,16.4258,1
4206,0,FP1-F7,frontal,4206,16.4297,1
4207,0,FP1-F7,frontal,4207,16.4336,1
4208,0,FP1-F7,frontal,4208,16.4375,1
4209,0,FP1-F7,frontal,4209,16.4414,1
4210,0,FP1-F7,frontal,4210,16.4453,1
4211,0,FP1-F7,frontal,4211,16.4492,1
4212,0,FP1-F7,frontal,4212,16.4531,1
4213,0,FP1-F7,frontal,4213,16.457,1
4214,0,FP1-F7,frontal,4214,16.4609,1
4215,0,FP1-F7,frontal,4215,16.4648,1
4216,0,FP1-F7,frontal,4216,16.4688,1
4217,0,FP1-F7,frontal,4217,16.4727,1
4218,0,FP1-F7,frontal,4218,16.4766,1
4219,0,FP1-F7,frontal,4219,16.4805,1
4220,0,FP1-F7,frontal,4220,16.4844,1
4221,0,FP1-F7,frontal,4221,16.4883,1
4222,0,FP1-F7,frontal,4222,16.4922,1
4223,0,FP1-F7,frontal,4223,16.4961,1
4224,0,FP1-F7,frontal,4224,16.5,1
4225,0,FP1-F7,frontal,4225,16.5039,1
4226,0,FP1-F7,frontal,4226,16.5078,1
4227,0,FP1-F7,frontal,4227,16.5117,1
4228,0,FP1-F7,frontal,4228,16.5156,1
4229,0,FP1-F7,frontal,4229,16.5195,1
4230,0,FP1-F7,frontal,4230,16.5234,1
4231,0,FP1-F7,frontal,4231,16.5273,1
4232,0,FP1-F7,frontal,4232,16.5312,1
4233,0,FP1-F7,frontal,4233,16.5352,1
4234,0,FP1-F7,frontal,4234,16.5391,1
4235,0,FP1-F7,frontal,4235,16.543,1
4236,0,FP1-F7,frontal,4236,16.5469,1
4237,0,FP1-F7,frontal,4237,16.5508,1
4238,0,FP1-F7,frontal,4238,16.5547,1
4239,0,FP1-F7,frontal,4239,16.5586,1
4240,0,FP1-F7,frontal,4240,16.5625,1
4241,0,FP1-F7,frontal,4241,16.5664,1
4242,0,FP1-F7,frontal,4242,16.5703,1
4243,0,FP1-F7,frontal,4243,16.5742,1
4244,0,FP1-F7,frontal,4244,16.5781,1
4245,0,FP1-F7,frontal,4245,16.582,1
4246,0,FP1-F7,frontal,4246,16.5859,1
4247,0,FP1-F7,frontal,4247,16.5898,1
4248,0,FP1-F7,frontal,4248,16.5938,1
4249,0,FP1-F7,frontal,4249,16.5977,1
4250,0,FP1-F7,frontal,4250,16.6016,1
4251,0,FP1-F7,frontal,4251,16.6055,1
4252,0,FP1-F7,frontal,4252,16.6094,1
4253,0,FP1-F7,frontal,4253,16.6133,1
4254,0,FP1-F7,frontal,4254,16.6172,1
4255,0,FP1-F7,frontal,4255,16.6211,1
4256,0,FP1-F7,frontal,4256,16.625,1
4257,0,FP1-F7,frontal,4257,16.6289,1
4258,0,FP1-F7,frontal,4258,16.6328,1
4259,0,FP1-F7,frontal,4259,16.6367,1
4260,0,FP1-F7,frontal,4260,16.6406,1
4261,0,FP1-F7,frontal,4261,16.6445,1
4262,0,FP1-F7,frontal,4262,16.6484,1
4263,0,FP1-F7,frontal,4263,16.6523,1
4264,0,FP1-F7,frontal,4264,16.6562,1
4265,0,FP1-F7,frontal,4265,16.6602,1
4266,0,FP1-F7,frontal,4266,16.6641,1
4267,0,FP1-F7,frontal,4267,16.668,1
4268,0,FP1-F7,frontal,4268,16.6719,1
4269,0,FP1-F7,frontal,4269,16.6758,1
4270,0,FP1-F7,frontal,4270,16.6797,1
4271,0,FP1-F7,frontal,4271,16.6836,1
4272,0,FP1-F7,frontal,4272,16.6875,1
4273,0,FP1-F7,frontal,4273,16.6914,1
4274,0,FP1-F7,frontal,4274,16.6953,1
4275,0,FP1-F7,frontal,4275,16.6992,1
4276,0,FP1-F7,frontal,4276,16.7031,1
4277,0,FP1-F7,frontal,4277,16.707,1
4278,0,FP1-F7,frontal,4278,16.7109,1
4279,0,FP1-F7,frontal,4279,16.7148,1
4280,0,FP1-F7,frontal,4280,16.7188,1
4281,0,FP1-F7,frontal,4281,16.7227,1
4282,0,FP1-F7,frontal,4282,16.7266,1
4283,0,FP1-F7,frontal,4283,16.7305,1
4284,0,FP1-F7,frontal,4284,16.7344,1
4285,0,FP1-F7,frontal,4285,16.7383,1
4286,0,FP1-F7,frontal,4286,16.7422,1
4287,0,FP1-F7,frontal,4287,16.7461,1
4288,0,FP1-F7,frontal,4288,16.75,1
4289,0,FP1-F7,frontal,4289,16.7539,1
4290,0,FP1-F7,frontal,4290,16.7578,1
4291,0,FP1-F7,frontal,4291,16.7617,1
4292,0,FP1-F7,frontal,4292,16.7656,1
4293,0,FP1-F7,frontal,4293,16.7695,1
4294,0,FP1-F7,frontal,4294,16.7734,1
4295,0,FP1-F7,frontal,4295,16.7773,1
4296,0,FP1-F7,frontal,4296,16.7812,1
4297,0,FP1-F7,frontal,4297,16.7852,1
4298,0,FP1-F7,frontal,4298,16.7891,1
4299,0,FP1-F7,frontal,4299,16.793,1
4300,0,FP1-F7,frontal,4300,16.7969,1
4301,0,FP1-F7,frontal,4301,16.8008,1
4302,0,FP1-F7,frontal,4302,16.8047,1
4303,0,FP1-F7,frontal,4303,16.8086,1
4304,0,FP1-F7,frontal,4304,16.8125,1
4305,0,FP1-F7,frontal,4305,16.8164,1
4306,0,FP1-F7,frontal,4306,16.8203,1
4307,0,FP1-F7,frontal,4307,16.8242,1
4308,0,FP1-F7,frontal,4308,16.8281,1
4309,0,FP1-F7,frontal,4309,16.832,1
4310,0,FP1-F7,frontal,4310,16.8359,1
4311,0,FP1-F7,frontal,4311,16.8398,1
4312,0,FP1-F7,frontal,4312,16.8438,1
4313,0,FP1-F7,frontal,4313,16.8477,1
4314,0,FP1-F7,frontal,4314,16.8516,1
4315,0,FP1-F7,frontal,4315,16.8555,1
4316,0,FP1-F7,frontal,4316,16.8594,1
4317,0,FP1-F7,frontal,4317,16.8633,1
4318,0,FP1-F7,frontal,4318,16.8672,1
4319,0,FP1-F7,frontal,4319,16.8711,1
4320,0,FP1-F7,frontal,4320,16.875,1
4321,0,FP1-F7,frontal,4321,16.8789,1
4322,0,FP1-F7,frontal,4322,16.8828,1
4323,0,FP1-F7,frontal,4323,16.8867,1
4324,0,FP1-F7,frontal,4324,16.8906,1
4325,0,FP1-F7,frontal,4325,16.8945,1
4326,0,FP1-F7,frontal,4326,16.8984,1
4327,0,FP1-F7,frontal,4327,16.9023,1
4328,0,FP1-F7,frontal,4328,16.9062,1
4329,0,FP1-F7,frontal,4329,16.9102,1
4330,0,FP1-F7,frontal,4330,16.9141,1
4331,0,FP1-F7,frontal,4331,16.918,1
4332,0,FP1-F7,frontal,4332,16.9219,1
4333,0,FP1-F7,frontal,4333,16.9258,1
4334,0,FP1-F7,frontal,4334,16.9297,1
4335,0,FP1-F7,frontal,4335,16.9336,1
4336,0,FP1-F7,frontal,4336,16.9375,1
4337,0,FP1-F7,frontal,4337,16.9414,1
4338,0,FP1-F7,frontal,4338,16.9453,1
4339,0,FP1-F7,frontal,4339,16.9492,1
4340,0,FP1-F7,frontal,4340,16.9531,1
4341,0,FP1-F7,frontal,4341,16.957,1
4342,0,FP1-F7,frontal,4342,16.9609,1
4343,0,FP1-F7,frontal,4343,16.9648,1
4344,0,FP1-F7,frontal,4344,16.9688,1
4345,0,FP1-F7,frontal,4345,16.9727,1
4346,0,FP1-F7,frontal,4346,16.9766,1
4347,0,FP1-F7,frontal,4347,16.9805,1
4348,0,FP1-F7,frontal,4348,16.9844,1
4349,0,FP1-F7,frontal,4349,16.9883,1
4350,0,FP1-F7,frontal,4350,16.9922,1
4351,0,FP1-F7,frontal,4351,16.9961,1
4352,0,FP1-F7,frontal,4352,17.0,1
4353,0,FP1-F7,frontal,4353,17.0039,1
4354,0,FP1-F7,frontal,4354,17.0078,1
4355,0,FP1-F7,frontal,4355,17.0117,1
4356,0,FP1-F7,frontal,4356,17.0156,1
4357,0,FP1-F7,frontal,4357,17.0195,1
4358,0,FP1-F7,frontal,4358,17.0234,1
4359,0,FP1-F7,frontal,4359,17.0273,1
4360,0,FP1-F7,frontal,4360,17.0312,1
4361,0,FP1-F7,frontal,4361,17.0352,1
4362,0,FP1-F7,frontal,4362,17.0391,1
4363,0,FP1-F7,frontal,4363,17.043,1
4364,0,FP1-F7,frontal,4364,17.0469,1
4365,0,FP1-F7,frontal,4365,17.0508,1
4366,0,FP1-F7,frontal,4366,17.0547,1
4367,0,FP1-F7,frontal,4367,17.0586,1
4368,0,FP1-F7,frontal,4368,17.0625,1
4369,0,FP1-F7,frontal,4369,17.0664,1
4370,0,FP1-F7,frontal,4370,17.0703,1
4371,0,FP1-F7,frontal,4371,17.0742,1
4372,0,FP1-F7,frontal,4372,17.0781,1
4373,0,FP1-F7,frontal,4373,17.082,1
4374,0,FP1-F7,frontal,4374,17.0859,1
4375,0,FP1-F7,frontal,4375,17.0898,1
4376,0,FP1-F7,frontal,4376,17.0938,1
4377,0,FP1-F7,frontal,4377,17.0977,1
4378,0,FP1-F7,frontal,4378,17.1016,1
4379,0,FP1-F7,frontal,4379,17.1055,1
4380,0,FP1-F7,frontal,4380,17.1094,1
4381,0,FP1-F7,frontal,4381,17.1133,1
4382,0,FP1-F7,frontal,4382,17.1172,1
4383,0,FP1-F7,frontal,4383,17.1211,1
4384,0,FP1-F7,frontal,4384,17.125,1
4385,0,FP1-F7,frontal,4385,17.1289,1
4386,0,FP1-F7,frontal,4386,17.1328,1
4387,0,FP1-F7,frontal,4387,17.1367,1
4388,0,FP1-F7,frontal,4388,17.1406,1
4389,0,FP1-F7,frontal,4389,17.1445,1
4390,0,FP1-F7,frontal,4390,17.1484,1
4391,0,FP1-F7,frontal,4391,17.1523,1
4392,0,FP1-F7,frontal,4392,17.1562,1
4393,0,FP1-F7,frontal,4393,17.1602,1
4394,0,FP1-F7,frontal,4394,17.1641,1
4395,0,FP1-F7,frontal,4395,17.168,1
4396,0,FP1-F7,frontal,4396,17.1719,1
4397,0,FP1-F7,frontal,4397,17.1758,1
4398,0,FP1-F7,frontal,4398,17.1797,1
4399,0,FP1-F7,frontal,4399,17.1836,1
4400,0,FP1-F7,frontal,4400,17.1875,1
4401,0,FP1-F7,frontal,4401,17.1914,1
4402,0,FP1-F7,frontal,4402,17.1953,1
4403,0,FP1-F7,frontal,4403,17.1992,1
4404,0,FP1-F7,frontal,4404,17.2031,1
4405,0,FP1-F7,frontal,4405,17.207,1
4406,0,FP1-F7,frontal,4406,17.2109,1
4407,0,FP1-F7,frontal,4407,17.2148,1
4408,0,FP1-F7,frontal,4408,17.2188,1
4409,0,FP1-F7,frontal,4409,17.2227,1
4410,0,FP1-F7,frontal,4410,17.2266,1
4411,0,FP1-F7,frontal,4411,17.2305,1
4412,0,FP1-F7,frontal,4412,17.2344,1
4413,0,FP1-F7,frontal,4413,17.2383,1
4414,0,FP1-F7,frontal,4414,17.2422,1
4415,0,FP1-F7,frontal,4415,17.2461,1
4416,0,FP1-F7,frontal,4416,17.25,1
4417,0,FP1-F7,frontal,4417,17.2539,1
4418,0,FP1-F7,frontal,4418,17.2578,1
4419,0,FP1-F7,frontal,4419,17.2617,1
4420,0,FP1-F7,frontal,4420,17.2656,1
4421,0,FP1-F7,frontal,4421,17.2695,1
4422,0,FP1-F7,frontal,4422,17.2734,1
4423,0,FP1-F7,frontal,4423,17.2773,1
4424,0,FP1-F7,frontal,4424,17.2812,1
4425,0,FP1-F7,frontal,4425,17.2852,1
4426,0,FP1-F7,frontal,4426,17.2891,1
4427,0,FP1-F7,frontal,4427,17.293,1
4428,0,FP1-F7,frontal,4428,17.2969,1
4429,0,FP1-F7,frontal,4429,17.3008,1
4430,0,FP1-F7,frontal,4430,17.3047,1
4431,0,FP1-F7,frontal,4431,17.3086,1
4432,0,FP1-F7,frontal,4432,17.3125,1
4433,0,FP1-F7,frontal,4433,17.3164,1
4434,0,FP1-F7,frontal,4434,17.3203,1
4435,0,FP1-F7,frontal,4435,17.3242,1
4436,0,FP1-F7,frontal,4436,17.3281,1
4437,0,FP1-F7,frontal,4437,17.332,1
4438,0,FP1-F7,frontal,4438,17.3359,1
4439,0,FP1-F7,frontal,4439,17.3398,1
4440,0,FP1-F7,frontal,4440,17.3438,1
4441,0,FP1-F7,frontal,4441,17.3477,1
4442,0,FP1-F7,frontal,4442,17.3516,1
4443,0,FP1-F7,frontal,4443,17.3555,1
4444,0,FP1-F7,frontal,4444,17.3594,1
4445,0,FP1-F7,frontal,4445,17.3633,1
4446,0,FP1-F7,frontal,4446,17.3672,1
4447,0,FP1-F7,frontal,4447,17.3711,1
4448,0,FP1-F7,frontal,4448,17.375,1
4449,0,FP1-F7,frontal,4449,17.3789,1
4450,0,FP1-F7,frontal,4450,17.3828,1
4451,0,FP1-F7,frontal,4451,17.3867,1
4452,0,FP1-F7,frontal,4452,17.3906,1
4453,0,FP1-F7,frontal,4453,17.3945,1
4454,0,FP1-F7,frontal,4454,17.3984,1
4455,0,FP1-F7,frontal,4455,17.4023,1
4456,0,FP1-F7,frontal,4456,17.4062,1
4457,0,FP1-F7,frontal,4457,17.4102,1
4458,0,FP1-F7,frontal,4458,17.4141,1
4459,0,FP1-F7,frontal,4459,17.418,1
4460,0,FP1-F7,frontal,4460,17.4219,1
4461,0,FP1-F7,frontal,4461,17.4258,1
4462,0,FP1-F7,frontal,4462,17.4297,1
4463,0,FP1-F7,frontal,4463,17.4336,1
4464,0,FP1-F7,frontal,4464,17.4375,1
4465,0,FP1-F7,frontal,4465,17.4414,1
4466,0,FP1-F7,frontal,4466,17.4453,1
4467,0,FP1-F7,frontal,4467,17.4492,1
4468,0,FP1-F7,frontal,4468,17.4531,1
4469,0,FP1-F7,frontal,4469,17.457,1
4470,0,FP1-F7,frontal,4470,17.4609,1
4471,0,FP1-F7,frontal,4471,17.4648,1
4472,0,FP1-F7,frontal,4472,17.4688,1
4473,0,FP1-F7,frontal,4473,17.4727,1
4474,0,FP1-F7,frontal,4474,17.4766,1
4475,0,FP1-F7,frontal,4475,17.4805,1
4476,0,FP1-F7,frontal,4476,17.4844,1
4477,0,FP1-F7,frontal,4477,17.4883,1
4478,0,FP1-F7,frontal,4478,17.4922,1
4479,0,FP1-F7,frontal,4479,17.4961,1
4480,0,FP1-F7,frontal,4480,17.5,1
4481,0,FP1-F7,frontal,4481,17.5039,1
4482,0,FP1-F7,frontal,4482,17.5078,1
4483,0,FP1-F7,frontal,4483,17.5117,1
4484,0,FP1-F7,frontal,4484,17.5156,1
4485,0,FP1-F7,frontal,4485,17.5195,1
4486,0,FP1-F7,frontal,4486,17.5234,1
4487,0,FP1-F7,frontal,4487,17.5273,1
4488,0,FP1-F7,frontal,4488,17.5312,1
4489,0,FP1-F7,frontal,4489,17.5352,1
4490,0,FP1-F7,frontal,4490,17.5391,1
4491,0,FP1-F7,frontal,4491,17.543,1
4492,0,FP1-F7,frontal,4492,17.5469,1
4493,0,FP1-F7,frontal,4493,17.5508,1
4494,0,FP1-F7,frontal,4494,17.5547,1
4495,0,FP1-F7,frontal,4495,17.5586,1
4496,0,FP1-F7,frontal,4496,17.5625,1
4497,0,FP1-F7,frontal,4497,17.5664,1
4498,0,FP1-F7,frontal,4498,17.5703,1
4499,0,FP1-F7,frontal,4499,17.5742,1
4500,0,FP1-F7,frontal,4500,17.5781,1
4501,0,FP1-F7,frontal,4501,17.582,1
4502,0,FP1-F7,frontal,4502,17.5859,1
4503,0,FP1-F7,frontal,4503,17.5898,1
4504,0,FP1-F7,frontal,4504,17.5938,1
4505,0,FP1-F7,frontal,4505,17.5977,1
4506,0,FP1-F7,frontal,4506,17.6016,1
4507,0,FP1-F7,frontal,4507,17.6055,1
4508,0,FP1-F7,frontal,4508,17.6094,1
4509,0,FP1-F7,frontal,4509,17.6133,1
4510,0,FP1-F7,frontal,4510,17.6172,1
4511,0,FP1-F7,frontal,4511,17.6211,1
4512,0,FP1-F7,frontal,4512,17.625,1
4513,0,FP1-F7,frontal,4513,17.6289,1
4514,0,FP1-F7,frontal,4514,17.6328,1
4515,0,FP1-F7,frontal,4515,17.6367,1
4516,0,FP1-F7,frontal,4516,17.6406,1
4517,0,FP1-F7,frontal,4517,17.6445,1
4518,0,FP1-F7,frontal,4518,17.6484,1
4519,0,FP1-F7,frontal,4519,17.6523,1
4520,0,FP1-F7,frontal,4520,17.6562,1
4521,0,FP1-F7,frontal,4521,17.6602,1
4522,0,FP1-F7,frontal,4522,17.6641,1
4523,0,FP1-F7,frontal,4523,17.668,1
4524,0,FP1-F7,frontal,4524,17.6719,1
4525,0,FP1-F7,frontal,4525,17.6758,1
4526,0,FP1-F7,frontal,4526,17.6797,1
4527,0,FP1-F7,frontal,4527,17.6836,1
4528,0,FP1-F7,frontal,4528,17.6875,1
4529,0,FP1-F7,frontal,4529,17.6914,1
4530,0,FP1-F7,frontal,4530,17.6953,1
4531,0,FP1-F7,frontal,4531,17.6992,1
4532,0,FP1-F7,frontal,4532,17.7031,1
4533,0,FP1-F7,frontal,4533,17.707,1
4534,0,FP1-F7,frontal,4534,17.7109,1
4535,0,FP1-F7,frontal,4535,17.7148,1
4536,0,FP1-F7,frontal,4536,17.7188,1
4537,0,FP1-F7,frontal,4537,17.7227,1
4538,0,FP1-F7,frontal,4538,17.7266,1
4539,0,FP1-F7,frontal,4539,17.7305,1
4540,0,FP1-F7,frontal,4540,17.7344,1
4541,0,FP1-F7,frontal,4541,17.7383,1
4542,0,FP1-F7,frontal,4542,17.7422,1
4543,0,FP1-F7,frontal,4543,17.7461,1
4544,0,FP1-F7,frontal,4544,17.75,1
4545,0,FP1-F7,frontal,4545,17.7539,1
4546,0,FP1-F7,frontal,4546,17.7578,1
4547,0,FP1-F7,frontal,4547,17.7617,1
4548,0,FP1-F7,frontal,4548,17.7656,1
4549,0,FP1-F7,frontal,4549,17.7695,1
4550,0,FP1-F7,frontal,4550,17.7734,1
4551,0,FP1-F7,frontal,4551,17.7773,1
4552,0,FP1-F7,frontal,4552,17.7812,1
4553,0,FP1-F7,frontal,4553,17.7852,1
4554,0,FP1-F7,frontal,4554,17.7891,1
4555,0,FP1-F7,frontal,4555,17.793,1
4556,0,FP1-F7,frontal,4556,17.7969,1
4557,0,FP1-F7,frontal,4557,17.8008,1
4558,0,FP1-F7,frontal,4558,17.8047,1
4559,0,FP1-F7,frontal,4559,17.8086,1
4560,0,FP1-F7,frontal,4560,17.8125,1
4561,0,FP1-F7,frontal,4561,17.8164,1
4562,0,FP1-F7,frontal,4562,17.8203,1
4563,0,FP1-F7,frontal,4563,17.8242,1
4564,0,FP1-F7,frontal,4564,17.8281,1
4565,0,FP1-F7,frontal,4565,17.832,1
4566,0,FP1-F7,frontal,4566,17.8359,1
4567,0,FP1-F7,frontal,4567,17.8398,1
4568,0,FP1-F7,frontal,4568,17.8438,1
4569,0,FP1-F7,frontal,4569,17.8477,1
4570,0,FP1-F7,frontal,4570,17.8516,1
4571,0,FP1-F7,frontal,4571,17.8555,1
4572,0,FP1-F7,frontal,4572,17.8594,1
4573,0,FP1-F7,frontal,4573,17.8633,1
4574,0,FP1-F7,frontal,4574,17.8672,1
4575,0,FP1-F7,frontal,4575,17.8711,1
4576,0,FP1-F7,frontal,4576,17.875,1
4577,0,FP1-F7,frontal,4577,17.8789,1
4578,0,FP1-F7,frontal,4578,17.8828,1
4579,0,FP1-F7,frontal,4579,17.8867,1
4580,0,FP1-F7,frontal,4580,17.8906,1
4581,0,FP1-F7,frontal,4581,17.8945,1
4582,0,FP1-F7,frontal,4582,17.8984,1
4583,0,FP1-F7,frontal,4583,17.9023,1
4584,0,FP1-F7,frontal,4584,17.9062,1
4585,0,FP1-F7,frontal,4585,17.9102,1
4586,0,FP1-F7,frontal,4586,17.9141,1
4587,0,FP1-F7,frontal,4587,17.918,1
4588,0,FP1-F7,frontal,4588,17.9219,1
4589,0,FP1-F7,frontal,4589,17.9258,1
4590,0,FP1-F7,frontal,4590,17.9297,1
4591,0,FP1-F7,frontal,4591,17.9336,1
4592,0,FP1-F7,frontal,4592,17.9375,1
4593,0,FP1-F7,frontal,4593,17.9414,1
4594,0,FP1-F7,frontal,4594,17.9453,1
4595,0,FP1-F7,frontal,4595,17.9492,1
4596,0,FP1-F7,frontal,4596,17.9531,1
4597,0,FP1-F7,frontal,4597,17.957,1
4598,0,FP1-F7,frontal,4598,17.9609,1
4599,0,FP1-F7,frontal,4599,17.9648,1
4600,0,FP1-F7,frontal,4600,17.9688,1
4601,0,FP1-F7,frontal,4601,17.9727,1
4602,0,FP1-F7,frontal,4602,17.9766,1
4603,0,FP1-F7,frontal,4603,17.9805,1
4604,0,FP1-F7,frontal,4604,17.9844,1
4605,0,FP1-F7,frontal,4605,17.9883,1
4606,0,FP1-F7,frontal,4606,17.9922,1
4607,0,FP1-F7,frontal,4607,17.9961,1
4608,0,FP1-F7,frontal,4608,18.0,1
4609,0,FP1-F7,frontal,4609,18.0039,1
4610,0,FP1-F7,frontal,4610,18.0078,1
4611,0,FP1-F7,frontal,4611,18.0117,1
4612,0,FP1-F7,frontal,4612,18.0156,1
4613,0,FP1-F7,frontal,4613,18.0195,1
4614,0,FP1-F7,frontal,4614,18.0234,1
4615,0,FP1-F7,frontal,4615,18.0273,1
4616,0,FP1-F7,frontal,4616,18.0312,1
4617,0,FP1-F7,frontal,4617,18.0352,1
4618,0,FP1-F7,frontal,4618,18.0391,1
4619,0,FP1-F7,frontal,4619,18.043,1
4620,0,FP1-F7,frontal,4620,18.0469,1
4621,0,FP1-F7,frontal,4621,18.0508,1
4622,0,FP1-F7,frontal,4622,18.0547,1
4623,0,FP1-F7,frontal,4623,18.0586,1
4624,0,FP1-F7,frontal,4624,18.0625,1
4625,0,FP1-F7,frontal,4625,18.0664,1
4626,0,FP1-F7,frontal,4626,18.0703,1
4627,0,FP1-F7,frontal,4627,18.0742,1
4628,0,FP1-F7,frontal,4628,18.0781,1
4629,0,FP1-F7,frontal,4629,18.082,1
4630,0,FP1-F7,frontal,4630,18.0859,1
4631,0,FP1-F7,frontal,4631,18.0898,1
4632,0,FP1-F7,frontal,4632,18.0938,1
4633,0,FP1-F7,frontal,4633,18.0977,1
