id,channel_idx,channel_name,region,timepoint,time_sec,community
4158,0,FP1-F7,frontal,4158,16.2422,0
4159,0,FP1-F7,frontal,4159,16.2461,0
4160,0,FP1-F7,frontal,4160,16.25,0
4161,0,FP1-F7,frontal,4161,16.2539,0
4162,0,FP1-F7,frontal,4162,16.2578,0
4163,0,FP1-F7,frontal,4163,16.2617,0
4164,0,FP1-F7,frontal,4164,16.2656,0
4165,0,FP1-F7,frontal,4165,16.2695,0
4166,0,FP1-F7,frontal,4166,16.2734,0
4167,0,FP1-F7,frontal,4167,16.2773,0
4168,0,FP1-F7,frontal,4168,16.2812,0
4169,0,FP1-F7,frontal,4169,16.2852,0
4170,0,FP1-F7,frontal,4170,16.2891,0
4171,0,FP1-F7,frontal,4171,16.293,0
4172,0,FP1-F7,frontal,4172,16.2969,0
4173,0,FP1-F7,frontal,4173,16.3008,0
4174,0,FP1-F7,frontal,4174,16.3047,0
4175,0,FP1-F7,frontal,4175,16.3086,0
4176,0,FP1-F7,frontal,4176,16.3125,0
4177,0,FP1-F7,frontal,4177,16.3164,0
4178,0,FP1-F7,frontal,4178,16.3203,0
4179,0,FP1-F7,frontal,4179,16.3242,0
4180,0,FP1-F7,frontal,4180,16.3281,0
4181,0,FP1-F7,frontal,4181,16.332,0
4182,0,FP1-F7,frontal,4182,16.3359,0
4183,0,FP1-F7,frontal,4183,16.3398,0
4184,0,FP1-F7,frontal,4184,16.3438,0
4185,0,FP1-F7,frontal,4185,16.3477,0
4186,0,FP1-F7,frontal,4186,16.3516,0
4187,0,FP1-F7,frontal,4187,16.3555,0
4188,0,FP1-F7,frontal,4188,16.3594,0
4189,0,FP1-F7,frontal,4189,16.3633,0
4190,0,FP1-F7,frontal,4190,16.3672,0
4191,0,FP1-F7,frontal,4191,16.3711,0
4192,0,FP1-F7,frontal,4192,16.375,0
4193,0,FP1-F7,frontal,4193,16.3789,0
4194,0,FP1-F7,frontal,4194,16.3828,0
4195,0,FP1-F7,frontal,4195,16.3867,0
4196,0,FP1-F7,frontal,4196,16.3906,0
4197,0,FP1-F7,frontal,4197,16.3945,0
4198,0,FP1-F7,frontal,4198,16.3984,0
4199,0,FP1-F7,frontal,4199,16.4023,0
4200,0,FP1-F7,frontal,4200,16.4062,0
4201,0,FP1-F7,frontal,4201,16.4102,0
4202,0,FP1-F7,frontal,4202,16.4141,0
4203,0,FP1-F7,frontal,4203,16.418,0
4204,0,FP1-F7,frontal,4204,16.4219,0
4205,0,FP1-F7,frontal,4205,16.4258,0
4206,0,FP1-F7,frontal,4206,16.4297,0
4207,0,FP1-F7,frontal,4207,16.4336,0
4208,0,FP1-F7,frontal,4208,16.4375,0
4209,0,FP1-F7,frontal,4209,16.4414,0
4210,0,FP1-F7,frontal,4210,16.4453,0
4211,0,FP1-F7,frontal,4211,16.4492,0
4212,0,FP1-F7,frontal,4212,16.4531,0
4213,0,FP1-F7,frontal,4213,16.457,0
4214,0,FP1-F7,frontal,4214,16.4609,0
4215,0,FP1-F7,frontal,4215,16.4648,0
4216,0,FP1-F7,frontal,4216,16.4688,0
4217,0,FP1-F7,frontal,4217,16.4727,0
4218,0,FP1-F7,frontal,4218,16.4766,0
4219,0,FP1-F7,frontal,4219,16.4805,0
4220,0,FP1-F7,frontal,4220,16.4844,0
4221,0,FP1-F7,frontal,4221,16.4883,0
4222,0,FP1-F7,frontal,4222,16.4922,0
4223,0,FP1-F7,frontal,4223,16.4961,0
4224,0,FP1-F7,frontal,4224,16.5,0
4225,0,FP1-F7,frontal,4225,16.5039,0
4226,0,FP1-F7,frontal,4226,16.5078,0
4227,0,FP1-F7,frontal,4227,16.5117,0
4228,0,FP1-F7,frontal,4228,16.5156,0
4229,0,FP1-F7,frontal,4229,16.5195,0
4230,0,FP1-F7,frontal,4230,16.5234,0
4231,0,FP1-F7,frontal,4231,16.5273,0
4232,0,FP1-F7,frontal,4232,16.5312,0
4233,0,FP1-F7,frontal,4233,16.5352,0
4234,0,FP1-F7,frontal,4234,16.5391,0
4235,0,FP1-F7,frontal,4235,16.543,0
4236,0,FP1-F7,frontal,4236,16.5469,0
4237,0,FP1-F7,frontal,4237,16.5508,0
4238,0,FP1-F7,frontal,4238,16.5547,0
4239,0,FP1-F7,frontal,4239,16.5586,0
4240,0,FP1-F7,frontal,4240,16.5625,0
4241,0,FP1-F7,frontal,4241,16.5664,0
4242,0,FP1-F7,frontal,4242,16.5703,0
4243,0,FP1-F7,frontal,4243,16.5742,0
4244,0,FP1-F7,frontal,4244,16.5781,0
4245,0,FP1-F7,frontal,4245,16.582,0
4246,0,FP1-F7,frontal,4246,16.5859,0
4247,0,FP1-F7,frontal,4247,16.5898,0
4248,0,FP1-F7,frontal,4248,16.5938,0
4249,0,FP1-F7,frontal,4249,16.5977,0
4250,0,FP1-F7,frontal,4250,16.6016,0
4251,0,FP1-F7,frontal,4251,16.6055,0
4252,0,FP1-F7,frontal,4252,16.6094,0
4253,0,FP1-F7,frontal,4253,16.6133,0
4254,0,FP1-F7,frontal,4254,16.6172,0
4255,0,FP1-F7,frontal,4255,16.6211,0
4256,0,FP1-F7,frontal,4256,16.625,0
4257,0,FP1-F7,frontal,4257,16.6289,0
4258,0,FP1-F7,frontal,4258,16.6328,0
4259,0,FP1-F7,frontal,4259,16.6367,0
4260,0,FP1-F7,frontal,4260,16.6406,0
4261,0,FP1-F7,frontal,4261,16.6445,0
4262,0,FP1-F7,frontal,4262,16.6484,0
4263,0,FP1-F7,frontal,4263,16.6523,0
4264,0,FP1-F7,frontal,4264,16.6562,0
4265,0,FP1-F7,frontal,4265,16.6602,0
4266,0,FP1-F7,frontal,4266,16.6641,0
4267,0,FP1-F7,frontal,4267,16.668,0
4268,0,FP1-F7,frontal,4268,16.6719,0
4269,0,FP1-F7,frontal,4269,16.6758,0
4270,0,FP1-F7,frontal,4270,16.6797,0
4271,0,FP1-F7,frontal,4271,16.6836,0
4272,0,FP1-F7,frontal,4272,16.6875,0
4273,0,FP1-F7,frontal,4273,16.6914,0
4274,0,FP1-F7,frontal,4274,16.6953,0
4275,0,FP1-F7,frontal,4275,16.6992,0
4276,0,FP1-F7,frontal,4276,16.7031,0
4277,0,FP1-F7,frontal,4277,16.707,0
4278,0,FP1-F7,frontal,4278,16.7109,0
4279,0,FP1-F7,frontal,4279,16.7148,0
4280,0,FP1-F7,frontal,4280,16.7188,0
4281,0,FP1-F7,frontal,4281,16.7227,0
4282,0,FP1-F7,frontal,4282,16.7266,0
4283,0,FP1-F7,frontal,4283,16.7305,0
4284,0,FP1-F7,frontal,4284,16.7344,0
4285,0,FP1-F7,frontal,4285,16.7383,0
4286,0,FP1-F7,frontal,4286,16.7422,0
4287,0,FP1-F7,frontal,4287,16.7461,0
4288,0,FP1-F7,frontal,4288,16.75,0
4289,0,FP1-F7,frontal,4289,16.7539,0
4290,0,FP1-F7,frontal,4290,16.7578,0
4291,0,FP1-F7,frontal,4291,16.7617,0
4292,0,FP1-F7,frontal,4292,16.7656,0
4293,0,FP1-F7,frontal,4293,16.7695,0
4294,0,FP1-F7,frontal,4294,16.7734,0
4295,0,FP1-F7,frontal,4295,16.7773,0
4296,0,FP1-F7,frontal,4296,16.7812,0
4297,0,FP1-F7,frontal,4297,16.7852,0
4298,0,FP1-F7,frontal,4298,16.7891,0
4299,0,FP1-F7,frontal,4299,16.793,0
4300,0,FP1-F7,frontal,4300,16.7969,0
4301,0,FP1-F7,frontal,4301,16.8008,0
4302,0,FP1-F7,frontal,4302,16.8047,0
4303,0,FP1-F7,frontal,4303,16.8086,0
4304,0,FP1-F7,frontal,4304,16.8125,0
4305,0,FP1-F7,frontal,4305,16.8164,0
4306,0,FP1-F7,frontal,4306,16.8203,0
4307,0,FP1-F7,frontal,4307,16.8242,0
4308,0,FP1-F7,frontal,4308,16.8281,0
4309,0,FP1-F7,frontal,4309,16.832,0
4310,0,FP1-F7,frontal,4310,16.8359,0
4311,0,FP1-F7,frontal,4311,16.8398,0
4312,0,FP1-F7,frontal,4312,16.8438,0
4313,0,FP1-F7,frontal,4313,16.8477,0
4314,0,FP1-F7,frontal,4314,16.8516,0
4315,0,FP1-F7,frontal,4315,16.8555,0
4316,0,FP1-F7,frontal,4316,16.8594,0
4317,0,FP1-F7,frontal,4317,16.8633,0
4318,0,FP1-F7,frontal,4318,16.8672,0
4319,0,FP1-F7,frontal,4319,16.8711,0
4320,0,FP1-F7,frontal,4320,16.875,0
4321,0,FP1-F7,frontal,4321,16.8789,0
4322,0,FP1-F7,frontal,4322,16.8828,0
4323,0,FP1-F7,frontal,4323,16.8867,0
4324,0,FP1-F7,frontal,4324,16.8906,0
4325,0,FP1-F7,frontal,4325,16.8945,0
4326,0,FP1-F7,frontal,4326,16.8984,0
4327,0,FP1-F7,frontal,4327,16.9023,0
4328,0,FP1-F7,frontal,4328,16.9062,0
4329,0,FP1-F7,frontal,4329,16.9102,0
4330,0,FP1-F7,frontal,4330,16.9141,0
4331,0,FP1-F7,frontal,4331,16.918,0
4332,0,FP1-F7,frontal,4332,16.9219,0
4333,0,FP1-F7,frontal,4333,16.9258,0
4334,0,FP1-F7,frontal,4334,16.9297,0
4335,0,FP1-F7,frontal,4335,16.9336,0
4336,0,FP1-F7,frontal,4336,16.9375,0
4337,0,FP1-F7,frontal,4337,16.9414,0
4338,0,FP1-F7,frontal,4338,16.9453,0
4339,0,FP1-F7,frontal,4339,16.9492,0
4340,0,FP1-F7,frontal,4340,16.9531,0
4341,0,FP1-F7,frontal,4341,16.957,0
4342,0,FP1-F7,frontal,4342,16.9609,0
4343,0,FP1-F7,frontal,4343,16.9648,0
4344,0,FP1-F7,frontal,4344,16.9688,0
4345,0,FP1-F7,frontal,4345,16.9727,0
4346,0,FP1-F7,frontal,4346,16.9766,0
4347,0,FP1-F7,frontal,4347,16.9805,0
4348,0,FP1-F7,frontal,4348,16.9844,0
4349,0,FP1-F7,frontal,4349,16.9883,0
4350,0,FP1-F7,frontal,4350,16.9922,0
4351,0,FP1-F7,frontal,4351,16.9961,0
4352,0,FP1-F7,frontal,4352,17.0,0
4353,0,FP1-F7,frontal,4353,17.0039,0
4354,0,FP1-F7,frontal,4354,17.0078,0
4355,0,FP1-F7,frontal,4355,17.0117,0
4356,0,FP1-F7,frontal,4356,17.0156,0
4357,0,FP1-F7,frontal,4357,17.0195,0
4358,0,FP1-F7,frontal,4358,17.0234,0
4359,0,FP1-F7,frontal,4359,17.0273,0
4360,0,FP1-F7,frontal,4360,17.0312,0
4361,0,FP1-F7,frontal,4361,17.0352,0
4362,0,FP1-F7,frontal,4362,17.0391,0
4363,0,FP1-F7,frontal,4363,17.043,0
4364,0,FP1-F7,frontal,4364,17.0469,0
4365,0,FP1-F7,frontal,4365,17.0508,0
4366,0,FP1-F7,frontal,4366,17.0547,0
4367,0,FP1-F7,frontal,4367,17.0586,0
4368,0,FP1-F7,frontal,4368,17.0625,0
4369,0,FP1-F7,frontal,4369,17.0664,0
4370,0,FP1-F7,frontal,4370,17.0703,0
4371,0,FP1-F7,frontal,4371,17.0742,0
4372,0,FP1-F7,frontal,4372,17.0781,0
4373,0,FP1-F7,frontal,4373,17.082,0
4374,0,FP1-F7,frontal,4374,17.0859,0
4375,0,FP1-F7,frontal,4375,17.0898,0
4376,0,FP1-F7,frontal,4376,17.0938,0
4377,0,FP1-F7,frontal,4377,17.0977,0
4378,0,FP1-F7,frontal,4378,17.1016,0
4379,0,FP1-F7,frontal,4379,17.1055,0
4380,0,FP1-F7,frontal,4380,17.1094,0
4381,0,FP1-F7,frontal,4381,17.1133,0
4382,0,FP1-F7,frontal,4382,17.1172,0
4383,0,FP1-F7,frontal,4383,17.1211,0
4384,0,FP1-F7,frontal,4384,17.125,0
4385,0,FP1-F7,frontal,4385,17.1289,0
4386,0,FP1-F7,frontal,4386,17.1328,0
4387,0,FP1-F7,frontal,4387,17.1367,0
4388,0,FP1-F7,frontal,4388,17.1406,0
4389,0,FP1-F7,frontal,4389,17.1445,0
4390,0,FP1-F7,frontal,4390,17.1484,0
4391,0,FP1-F7,frontal,4391,17.1523,0
4392,0,FP1-F7,frontal,4392,17.1562,0
4393,0,FP1-F7,frontal,4393,17.1602,0
4394,0,FP1-F7,frontal,4394,17.1641,0
4395,0,FP1-F7,frontal,4395,17.168,0
4396,0,FP1-F7,frontal,4396,17.1719,0
4397,0,FP1-F7,frontal,4397,17.1758,0
4398,0,FP1-F7,frontal,4398,17.1797,0
4399,0,FP1-F7,frontal,4399,17.1836,0
4400,0,FP1-F7,frontal,4400,17.1875,0
4401,0,FP1-F7,frontal,4401,17.1914,0
4402,0,FP1-F7,frontal,4402,17.1953,0
4403,0,FP1-F7,frontal,4403,17.1992,0
4404,0,FP1-F7,frontal,4404,17.2031,0
4405,0,FP1-F7,frontal,4405,17.207,0
4406,0,FP1-F7,frontal,4406,17.2109,0
4407,0,FP1-F7,frontal,4407,17.2148,0
4408,0,FP1-F7,frontal,4408,17.2188,0
4409,0,FP1-F7,frontal,4409,17.2227,0
4410,0,FP1-F7,frontal,4410,17.2266,0
4411,0,FP1-F7,frontal,4411,17.2305,0
4412,0,FP1-F7,frontal,4412,17.2344,0
4413,0,FP1-F7,frontal,4413,17.2383,0
4414,0,FP1-F7,frontal,4414,17.2422,0
4415,0,FP1-F7,frontal,4415,17.2461,0
4416,0,FP1-F7,frontal,4416,17.25,0
4417,0,FP1-F7,frontal,4417,17.2539,0
4418,0,FP1-F7,frontal,4418,17.2578,0
4419,0,FP1-F7,frontal,4419,17.2617,0
4420,0,FP1-F7,frontal,4420,17.2656,0
4421,0,FP1-F7,frontal,4421,17.2695,0
4422,0,FP1-F7,frontal,4422,17.2734,0
4423,0,FP1-F7,frontal,4423,17.2773,0
4424,0,FP1-F7,frontal,4424,17.2812,0
4425,0,FP1-F7,frontal,4425,17.2852,0
4426,0,FP1-F7,frontal,4426,17.2891,0
4427,0,FP1-F7,frontal,4427,17.293,0
4428,0,FP1-F7,frontal,4428,17.2969,0
4429,0,FP1-F7,frontal,4429,17.3008,0
4430,0,FP1-F7,frontal,4430,17.3047,0
4431,0,FP1-F7,frontal,4431,17.3086,0
4432,0,FP1-F7,frontal,4432,17.3125,0
4433,0,FP1-F7,frontal,4433,17.3164,0
4434,0,FP1-F7,frontal,4434,17.3203,0
4435,0,FP1-F7,frontal,4435,17.3242,0
4436,0,FP1-F7,frontal,4436,17.3281,0
4437,0,FP1-F7,frontal,4437,17.332,0
4438,0,FP1-F7,frontal,4438,17.3359,0
4439,0,FP1-F7,frontal,4439,17.3398,0
4440,0,FP1-F7,frontal,4440,17.3438,0
4441,0,FP1-F7,frontal,4441,17.3477,0
4442,0,FP1-F7,frontal,4442,17.3516,0
4443,0,FP1-F7,frontal,4443,17.3555,0
4444,0,FP1-F7,frontal,4444,17.3594,0
4445,0,FP1-F7,frontal,4445,17.3633,0
4446,0,FP1-F7,frontal,4446,17.3672,0
4447,0,FP1-F7,frontal,4447,17.3711,0
4448,0,FP1-F7,frontal,4448,17.375,0
4449,0,FP1-F7,frontal,4449,17.3789,0
4450,0,FP1-F7,frontal,4450,17.3828,0
4451,0,FP1-F7,frontal,4451,17.3867,0
4452,0,FP1-F7,frontal,4452,17.3906,0
4453,0,FP1-F7,frontal,4453,17.3945,0
4454,0,FP1-F7,frontal,4454,17.3984,0
4455,0,FP1-F7,frontal,4455,17.4023,0
4456,0,FP1-F7,frontal,4456,17.4062,0
4457,0,FP1-F7,frontal,4457,17.4102,0
4458,0,FP1-F7,frontal,4458,17.4141,0
4459,0,FP1-F7,frontal,4459,17.418,0
4460,0,FP1-F7,frontal,4460,17.4219,0
4461,0,FP1-F7,frontal,4461,17.4258,0
4462,0,FP1-F7,frontal,4462,17.4297,0
4463,0,FP1-F7,frontal,4463,17.4336,0
4464,0,FP1-F7,frontal,4464,17.4375,0
4465,0,FP1-F7,frontal,4465,17.4414,0
4466,0,FP1-F7,frontal,4466,17.4453,0
4467,0,FP1-F7,frontal,4467,17.4492,0
4468,0,FP1-F7,frontal,4468,17.4531,0
4469,0,FP1-F7,frontal,4469,17.457,0
4470,0,FP1-F7,frontal,4470,17.4609,0
4471,0,FP1-F7,frontal,4471,17.4648,0
4472,0,FP1-F7,frontal,4472,17.4688,0
4473,0,FP1-F7,frontal,4473,17.4727,0
4474,0,FP1-F7,frontal,4474,17.4766,0
4475,0,FP1-F7,frontal,4475,17.4805,0
4476,0,FP1-F7,frontal,4476,17.4844,0
4477,0,FP1-F7,frontal,4477,17.4883,0
4478,0,FP1-F7,frontal,4478,17.4922,0
4479,0,FP1-F7,frontal,4479,17.4961,0
4480,0,FP1-F7,frontal,4480,17.5,0
4481,0,FP1-F7,frontal,4481,17.5039,0
4482,0,FP1-F7,frontal,4482,17.5078,0
4483,0,FP1-F7,frontal,4483,17.5117,0
4484,0,FP1-F7,frontal,4484,17.5156,0
4485,0,FP1-F7,frontal,4485,17.5195,0
4486,0,FP1-F7,frontal,4486,17.5234,0
4487,0,FP1-F7,frontal,4487,17.5273,0
4488,0,FP1-F7,frontal,4488,17.5312,0
4489,0,FP1-F7,frontal,4489,17.5352,0
4490,0,FP1-F7,frontal,4490,17.5391,0
4491,0,FP1-F7,frontal,4491,17.543,0
4492,0,FP1-F7,frontal,4492,17.5469,0
4493,0,FP1-F7,frontal,4493,17.5508,0
4494,0,FP1-F7,frontal,4494,17.5547,0
4495,0,FP1-F7,frontal,4495,17.5586,0
4496,0,FP1-F7,frontal,4496,17.5625,0
4497,0,FP1-F7,frontal,4497,17.5664,0
4498,0,FP1-F7,frontal,4498,17.5703,0
4499,0,FP1-F7,frontal,4499,17.5742,0
4500,0,FP1-F7,frontal,4500,17.5781,0
4501,0,FP1-F7,frontal,4501,17.582,0
4502,0,FP1-F7,frontal,4502,17.5859,0
4503,0,FP1-F7,frontal,4503,17.5898,0
4504,0,FP1-F7,frontal,4504,17.5938,0
4505,0,FP1-F7,frontal,4505,17.5977,0
4506,0,FP1-F7,frontal,4506,17.6016,0
4507,0,FP1-F7,frontal,4507,17.6055,0
4508,0,FP1-F7,frontal,4508,17.6094,0
4509,0,FP1-F7,frontal,4509,17.6133,0
4510,0,FP1-F7,frontal,4510,17.6172,0
4511,0,FP1-F7,frontal,4511,17.6211,0
4512,0,FP1-F7,frontal,4512,17.625,0
4513,0,FP1-F7,frontal,4513,17.6289,0
4514,0,FP1-F7,frontal,4514,17.6328,0
4515,0,FP1-F7,frontal,4515,17.6367,0
4516,0,FP1-F7,frontal,4516,17.6406,0
4517,0,FP1-F7,frontal,4517,17.6445,0
4518,0,FP1-F7,frontal,4518,17.6484,0
4519,0,FP1-F7,frontal,4519,17.6523,0
4520,0,FP1-F7,frontal,4520,17.6562,0
4521,0,FP1-F7,frontal,4521,17.6602,0
4522,0,FP1-F7,frontal,4522,17.6641,0
4523,0,FP1-F7,frontal,4523,17.668,0
4524,0,FP1-F7,frontal,4524,17.6719,0
4525,0,FP1-F7,frontal,4525,17.6758,0
4526,0,FP1-F7,frontal,4526,17.6797,0
4527,0,FP1-F7,frontal,4527,17.6836,0
4528,0,FP1-F7,frontal,4528,17.6875,0
4529,0,FP1-F7,frontal,4529,17.6914,0
4530,0,FP1-F7,frontal,4530,17.6953,0
4531,0,FP1-F7,frontal,4531,17.6992,0
4532,0,FP1-F7,frontal,4532,17.7031,0
4533,0,FP1-F7,frontal,4533,17.707,0
4534,0,FP1-F7,frontal,4534,17.7109,0
4535,0,FP1-F7,frontal,4535,17.7148,0
4536,0,FP1-F7,frontal,4536,17.7188,0
4537,0,FP1-F7,frontal,4537,17.7227,0
4538,0,FP1-F7,frontal,4538,17.7266,0
4539,0,FP1-F7,frontal,4539,17.7305,0
4540,0,FP1-F7,frontal,4540,17.7344,0
4541,0,FP1-F7,frontal,4541,17.7383,0
4542,0,FP1-F7,frontal,4542,17.7422,0
4543,0,FP1-F7,frontal,4543,17.7461,0
4544,0,FP1-F7,frontal,4544,17.75,0
4545,0,FP1-F7,frontal,4545,17.7539,0
4546,0,FP1-F7,frontal,4546,17.7578,0
4547,0,FP1-F7,frontal,4547,17.7617,0
4548,0,FP1-F7,frontal,4548,17.7656,0
4549,0,FP1-F7,frontal,4549,17.7695,0
4550,0,FP1-F7,frontal,4550,17.7734,0
4551,0,FP1-F7,frontal,4551,17.7773,0
4552,0,FP1-F7,frontal,4552,17.7812,0
4553,0,FP1-F7,frontal,4553,17.7852,0
4554,0,FP1-F7,frontal,4554,17.7891,0
4555,0,FP1-F7,frontal,4555,17.793,0
4556,0,FP1-F7,frontal,4556,17.7969,0
4557,0,FP1-F7,frontal,4557,17.8008,0
4558,0,FP1-F7,frontal,4558,17.8047,0
4559,0,FP1-F7,frontal,4559,17.8086,0
4560,0,FP1-F7,frontal,4560,17.8125,0
4561,0,FP1-F7,frontal,4561,17.8164,0
4562,0,FP1-F7,frontal,4562,17.8203,0
4563,0,FP1-F7,frontal,4563,17.8242,0
4564,0,FP1-F7,frontal,4564,17.8281,0
4565,0,FP1-F7,frontal,4565,17.832,0
4566,0,FP1-F7,frontal,4566,17.8359,0
4567,0,FP1-F7,frontal,4567,17.8398,0
4568,0,FP1-F7,frontal,4568,17.8438,0
4569,0,FP1-F7,frontal,4569,17.8477,0
4570,0,FP1-F7,frontal,4570,17.8516,0
4571,0,FP1-F7,frontal,4571,17.8555,0
4572,0,FP1-F7,frontal,4572,17.8594,0
4573,0,FP1-F7,frontal,4573,17.8633,0
4574,0,FP1-F7,frontal,4574,17.8672,0
4575,0,FP1-F7,frontal,4575,17.8711,0
4576,0,FP1-F7,frontal,4576,17.875,0
4577,0,FP1-F7,frontal,4577,17.8789,0
4578,0,FP1-F7,frontal,4578,17.8828,0
4579,0,FP1-F7,frontal,4579,17.8867,0
4580,0,FP1-F7,frontal,4580,17.8906,0
4581,0,FP1-F7,frontal,4581,17.8945,0
4582,0,FP1-F7,frontal,4582,17.8984,0
4583,0,FP1-F7,frontal,4583,17.9023,0
4584,0,FP1-F7,frontal,4584,17.9062,0
4585,0,FP1-F7,frontal,4585,17.9102,0
4586,0,FP1-F7,frontal,4586,17.9141,0
4587,0,FP1-F7,frontal,4587,17.918,0
4588,0,FP1-F7,frontal,4588,17.9219,0
4589,0,FP1-F7,frontal,4589,17.9258,0
4590,0,FP1-F7,frontal,4590,17.9297,0
4591,0,FP1-F7,frontal,4591,17.9336,0
4592,0,FP1-F7,frontal,4592,17.9375,0
4593,0,FP1-F7,frontal,4593,17.9414,0
4594,0,FP1-F7,frontal,4594,17.9453,0
4595,0,FP1-F7,frontal,4595,17.9492,0
4596,0,FP1-F7,frontal,4596,17.9531,0
4597,0,FP1-F7,frontal,4597,17.957,0
4598,0,FP1-F7,frontal,4598,17.9609,0
4599,0,FP1-F7,frontal,4599,17.9648,0
4600,0,FP1-F7,frontal,4600,17.9688,0
4601,0,FP1-F7,frontal,4601,17.9727,0
4602,0,FP1-F7,frontal,4602,17.9766,0
4603,0,FP1-F7,frontal,4603,17.9805,0
4604,0,FP1-F7,frontal,4604,17.9844,0
4605,0,FP1-F7,frontal,4605,17.9883,0
4606,0,FP1-F7,frontal,4606,17.9922,0
4607,0,FP1-F7,frontal,4607,17.9961,0
4608,0,FP1-F7,frontal,4608,18.0,0
4609,0,FP1-F7,frontal,4609,18.0039,0
4610,0,FP1-F7,frontal,4610,18.0078,0
4611,0,FP1-F7,frontal,4611,18.0117,0
4612,0,FP1-F7,frontal,4612,18.0156,0
4613,0,FP1-F7,frontal,4613,18.0195,0
4614,0,FP1-F7,frontal,4614,18.0234,0
4615,0,FP1-F7,frontal,4615,18.0273,0
4616,0,FP1-F7,frontal,4616,18.0312,0
4617,0,FP1-F7,frontal,4617,18.0352,0
4618,0,FP1-F7,frontal,4618,18.0391,0
4619,0,FP1-F7,frontal,4619,18.043,0
4620,0,FP1-F7,frontal,4620,18.0469,0
4621,0,FP1-F7,frontal,4621,18.0508,0
4622,0,FP1-F7,frontal,4622,18.0547,0
4623,0,FP1-F7,frontal,4623,18.0586,0
4624,0,FP1-F7,frontal,4624,18.0625,0
4625,0,FP1-F7,frontal,4625,18.0664,0
4626,0,FP1-F7,frontal,4626,18.0703,0
4627,0,FP1-F7,frontal,4627,18.0742,0
4628,0,FP1-F7,frontal,4628,18.0781,0
4629,0,FP1-F7,frontal,4629,18.082,0
4630,0,FP1-F7,frontal,4630,18.0859,0
4631,0,FP1-F7,frontal,4631,18.0898,0
4632,0,FP1-F7,frontal,4632,18.0938,0
4633,0,FP1-F7,frontal,4633,18.0977,0
